10:12:12	56.70 , 0.33 , 39.78 
10:13:12	57.18 , 0.32 , 38.46 
10:14:12	56.21 , 0.33 , 39.34 
10:15:12	56.21 , 0.33 , 39.78 
10:16:12	55.72 , 0.33 , 39.34 
10:17:12	57.67 , 0.33 , 39.78 
10:18:12	55.72 , 0.32 , 38.90 
10:19:12	54.74 , 0.33 , 39.78 
10:20:12	56.21 , 0.33 , 39.34 
10:21:12	56.21 , 0.33 , 39.34 
10:22:12	56.21 , 0.33 , 39.34 
10:23:13	55.23 , 0.33 , 39.34 
10:24:13	56.21 , 0.33 , 39.78
10:25:13	54.74 , 0.33 , 39.78 
10:26:13	56.21 , 0.33 , 39.34 
10:27:13	55.23 , 0.33 , 39.78 
10:28:13	55.23 , 0.33 , 39.78 
10:29:13	55.23 , 0.33 , 39.34 
10:30:13	54.25 , 0.34 , 40.21 
10:31:13	55.72 , 0.33 , 39.78 
10:32:13	56.21 , 0.33 , 39.34 
10:33:13	54.74 , 0.33 , 39.78 
10:34:14	54.74 , 0.33 , 39.34 
10:35:14	55.72 , 0.33 , 39.78 
10:36:14	56.21 , 0.33 , 39.34 
10:37:14	55.72 , 0.32 , 38.90 
10:38:14	55.23 , 0.33 , 39.34 
10:39:14	55.72 , 0.33 , 39.34 
10:40:14	55.72 , 0.33 , 39.78 
10:41:14	55.23 , 0.33 , 39.78 
10:42:14	56.21 , 0.33 , 39.78 
10:43:14	56.70 , 0.32 , 38.90 
10:44:14	57.18 , 0.33 , 39.34 
10:45:14	56.70 , 0.33 , 39.78 
10:46:15	54.74 , 0.34 , 40.21
10:47:15	55.72 , 0.34 , 40.21 
10:48:15	56.70 , 0.33 , 39.78 
10:49:15	56.21 , 0.34 , 40.21 
10:50:15	56.70 , 0.34 , 40.21 
10:51:15	55.72 , 0.34 , 40.21 
10:52:15	54.74 , 0.33 , 39.34 
10:53:15	54.74 , 0.32 , 38.90 
10:54:15	55.72 , 0.32 , 38.90 
10:55:15	55.72 , 0.33 , 39.78 
10:56:15	56.21 , 0.33 , 39.78 
10:57:16	54.74 , 0.33 , 39.78 
10:58:16	56.70 , 0.32 , 38.90 
10:59:16	54.25 , 0.33 , 39.78 
11:00:16	55.23 , 0.33 , 39.78 
11:01:16	56.21 , 0.33 , 39.78 
11:02:16	55.72 , 0.33 , 39.78 
11:03:16	56.70 , 0.33 , 39.78
11:04:16	55.72 , 0.33 , 39.34 
11:05:16	56.21 , 0.33 , 39.34 
11:06:16	56.21 , 0.33 , 39.78 
11:07:16	56.21 , 0.34 , 40.21 
11:08:17	55.72 , 0.33 , 39.34 
11:09:17	55.72 , 0.33 , 39.34 
11:10:17	53.27 , 0.33 , 39.34 
11:11:17	54.25 , 0.33 , 39.34 
11:12:17	55.72 , 0.33 , 39.34 
11:13:17	55.72 , 0.33 , 39.78 
11:14:17	54.74 , 0.33 , 39.78 
11:15:17	54.74 , 0.33 , 39.34 
11:16:17	55.23 , 0.33 , 39.78 
11:17:17	54.74 , 0.33 , 39.34 
11:18:17	54.25 , 0.33 , 39.78 
11:19:18	54.74 , 0.33 , 39.78 
11:20:18	55.72 , 0.33 , 39.78 
11:21:18	53.76 , 0.33 , 39.78 
11:22:18	54.25 , 0.32 , 38.90 
11:23:18	55.23 , 0.32 , 38.46 
11:24:18	52.79 , 0.33 , 39.34 
11:25:18	54.25 , 0.33 , 39.78 
11:26:18	50.83 , 0.34 , 40.21 
11:27:18	52.30 , 0.33 , 39.34 
11:28:18	51.81 , 0.33 , 39.78 
11:29:18	51.32 , 0.33 , 39.78 
11:30:18	51.81 , 0.33 , 39.78 
11:31:19	52.79 , 0.33 , 39.78 
11:32:19	51.32 , 0.33 , 39.34 
11:33:19	53.27 , 0.33 , 39.78 
11:34:19	52.30 , 0.33 , 39.78 
11:35:19	52.79 , 0.33 , 39.78 
11:36:19	53.27 , 0.33 , 39.34 
11:37:19	53.27 , 0.33 , 39.34 
11:38:19	53.27 , 0.33 , 39.78 
11:39:19	54.25 , 0.33 , 39.34 
11:40:19	53.27 , 0.33 , 39.78 
11:41:20	52.30 , 0.34 , 40.21 
11:42:20	50.34 , 0.33 , 39.34 
11:43:20	53.27 , 0.33 , 39.34 
11:44:20	52.79 , 0.33 , 39.78 
11:45:20	51.81 , 0.33 , 39.78 
11:46:20	52.79 , 0.34 , 40.21 
11:47:20	52.30 , 0.33 , 39.78 
11:48:20	51.81 , 0.33 , 39.78 
11:49:20	51.81 , 0.34 , 40.63 
11:50:20	54.25 , 0.34 , 40.21 
11:51:20	54.25 , 0.32 , 38.90 
11:52:20	54.25 , 0.33 , 39.78 
11:53:21	53.27 , 0.33 , 39.78 
11:54:21	51.81 , 0.33 , 39.78 
11:55:21	51.81 , 0.32 , 38.90 
11:56:21	51.81 , 0.33 , 39.78 
11:57:21	53.76 , 0.33 , 39.78 
11:58:21	53.27 , 0.33 , 39.78 
11:59:21	52.79 , 0.34 , 40.21 
12:00:21	53.27 , 0.33 , 39.34 
12:01:21	53.76 , 0.33 , 39.78 
12:02:21	53.27 , 0.33 , 39.34 
12:03:21	54.74 , 0.33 , 39.78 
12:04:22	49.85 , 0.34 , 40.21 
12:05:22	51.32 , 0.34 , 40.21 
12:06:22	51.81 , 0.34 , 40.21 
12:07:22	51.81 , 0.33 , 39.78 
12:08:22	52.79 , 0.33 , 39.78 
12:09:22	53.27 , 0.34 , 40.21 
12:10:22	52.30 , 0.34 , 40.21 
12:11:22	52.30 , 0.34 , 40.21 
12:12:22	50.83 , 0.33 , 39.78 
12:13:22	52.79 , 0.33 , 39.78 
12:14:22	51.32 , 0.33 , 39.78 
12:15:22	51.32 , 0.33 , 39.78 
12:16:23	51.32 , 0.33 , 39.78 
12:17:23	52.79 , 0.34 , 40.21 
12:18:23	51.81 , 0.33 , 39.78 
12:19:23	51.32 , 0.33 , 39.78 
12:20:23	52.79 , 0.34 , 40.21 
12:21:23	53.76 , 0.34 , 40.21 
12:22:23	53.76 , 0.33 , 39.78 
12:23:23	54.25 , 0.33 , 39.78 
12:24:23	53.76 , 0.34 , 40.63 
12:25:23	52.79 , 0.33 , 39.78 
12:26:23	52.30 , 0.33 , 39.78 
12:27:24	51.32 , 0.33 , 39.34 
12:28:24	52.79 , 0.32 , 38.90 
12:29:24	53.27 , 0.33 , 39.78 
12:30:24	52.30 , 0.33 , 39.34 
12:31:24	50.34 , 0.33 , 39.78 
12:32:24	50.34 , 0.33 , 39.34 
12:33:24	51.32 , 0.33 , 39.78 
12:34:24	52.30 , 0.33 , 39.34 
12:35:24	51.81 , 0.33 , 39.78 
12:36:24	50.83 , 0.33 , 39.78 
12:37:24	50.83 , 0.33 , 39.34 
12:38:25	53.76 , 0.34 , 40.21 
12:39:25	52.30 , 0.33 , 39.34 
12:40:25	51.32 , 0.33 , 39.78 
12:41:25	52.30 , 0.32 , 38.90 
12:42:25	52.30 , 0.34 , 40.21 
12:43:25	52.30 , 0.33 , 39.34 
12:44:25	52.30 , 0.33 , 39.78 
12:45:25	53.27 , 0.33 , 39.34 
12:46:25	52.79 , 0.33 , 39.78 
12:47:25	52.30 , 0.33 , 39.34 
12:48:25	51.81 , 0.34 , 40.21 
12:49:25	51.32 , 0.33 , 39.78 
12:50:26	51.32 , 0.33 , 39.34 
12:51:26	53.27 , 0.33 , 39.78 
12:52:26	51.81 , 0.34 , 40.63 
12:53:26	51.81 , 0.34 , 40.21 
12:54:26	51.81 , 0.33 , 39.34 
12:55:26	52.79 , 0.33 , 39.78 
12:56:26	52.30 , 0.33 , 39.78 
12:57:26	52.30 , 0.33 , 39.78 
12:58:26	52.30 , 0.33 , 39.34 
12:59:26	53.76 , 0.33 , 39.78 
13:00:26	53.27 , 0.34 , 40.21 
13:01:27	51.81 , 0.33 , 39.34 
13:02:27	54.25 , 0.32 , 38.90 
13:03:27	53.27 , 0.34 , 40.21 
13:04:27	53.27 , 0.33 , 39.78 
13:05:27	54.74 , 0.33 , 39.78 
13:06:27	54.25 , 0.33 , 39.34 
13:07:27	52.30 , 0.33 , 39.34 
13:08:27	53.76 , 0.32 , 38.90 
13:09:27	53.27 , 0.32 , 38.90 
13:10:27	53.27 , 0.33 , 39.78 
13:11:27	52.79 , 0.33 , 39.34 
13:12:28	54.25 , 0.33 , 39.34 
13:13:28	52.30 , 0.33 , 39.34 
13:14:28	52.79 , 0.33 , 39.78 
13:15:28	51.81 , 0.32 , 38.90 
13:16:28	53.27 , 0.33 , 39.34 
13:17:28	52.79 , 0.32 , 38.90 
13:18:28	54.74 , 0.33 , 39.34 
13:19:28	52.79 , 0.33 , 39.34 
13:20:28	52.79 , 0.33 , 39.34 
13:21:28	53.27 , 0.33 , 39.78 
13:22:28	53.76 , 0.33 , 39.34 
13:23:28	52.79 , 0.34 , 40.21 
13:24:29	52.79 , 0.33 , 39.34 
13:25:29	52.79 , 0.33 , 39.78 
13:26:29	54.25 , 0.33 , 39.34 
13:27:29	53.76 , 0.33 , 39.78 
13:28:29	52.30 , 0.34 , 40.21 
13:29:29	53.27 , 0.33 , 39.78 
13:30:29	52.79 , 0.34 , 40.21 
13:31:29	53.27 , 0.33 , 39.78 
13:32:29	53.76 , 0.33 , 39.78 
13:33:29	53.27 , 0.33 , 39.34 
13:34:29	54.74 , 0.33 , 39.34 
13:35:30	54.25 , 0.33 , 39.34 
13:36:30	55.23 , 0.33 , 39.34 
13:37:30	52.79 , 0.33 , 39.34 
13:38:30	52.79 , 0.32 , 38.90 
13:39:30	53.27 , 0.34 , 40.21 
13:40:30	52.79 , 0.33 , 39.78 
13:41:30	53.76 , 0.33 , 39.34 
13:42:30	53.27 , 0.33 , 39.34 
13:43:30	53.27 , 0.33 , 39.34 
13:44:30	52.79 , 0.33 , 39.78 
13:45:30	52.79 , 0.33 , 39.34 
13:46:31	52.30 , 0.34 , 40.21 
13:47:31	52.30 , 0.33 , 39.34 
13:48:31	51.32 , 0.34 , 40.21 
13:49:31	50.83 , 0.33 , 39.34 
13:50:31	48.88 , 0.33 , 39.78 
13:51:31	49.85 , 0.34 , 40.21 

