19:45:01	28.35 , 0.05 , 5.87 

19:46:01	28.35 , 0.0
19:46:01	5 , 5.87 

19:47:01	27.86 , 0.05 , 5.87 

19:48:02	28.35 , 0.32 , 38.46 

19:49:02	29.33 , 0.27 , 32.12 

19:50:02	29.81 , 0.26 , 
19:50:02	31.58 

19:51:02	31.28 , 0.26 , 31.58 

19:52:02	33.24 , 0.27 , 32.12 

19:53:02	35.19 ,
19:53:02	 0.26 , 31.04 

19:54:02	36.66 , 0.26 , 31.04 

19:55:02	37.63 , 0.26 , 31.04 

19:56:02	39.10 , 0.26 ,
19:56:02	 31.58 

19:57:02	42.03 , 0.26 , 31.04 

19:58:02	40.57 , 0.26 , 31.58 

19:59:03	41.54 , 0.27 , 32.12 

20:00:03	43.01 , 
20:00:03	0.27 , 32.12 

20:01:03	43.50 , 0.27 , 32.12 

20:02:03	44.48 , 0.27 , 32.12 

20:03:03	45.45 , 0.26 , 31.04 

20:04:03	45.94 , 
20:04:03	0.26 , 31.04 

20:05:03	45.45 , 0.26 , 31.58 

20:06:03	46.43 , 0.26 , 31.58 

20:07:03	47.41 , 0.26 , 31.58 

20:08:03	47.41 , 0.26 , 31.58 

20:09:03	47.90 , 0.27 , 32.66 

20:10:03	48.39 , 0.
20:10:04	26 , 31.58 

20:11:04	48.88 , 0.26 , 31.04 

20:12:04	49.36 , 0.26 , 31.58 

20:13:04	50.34 , 0.26 , 31.58 

20:14:04	50.83 , 0.27 , 32.
20:14:04	12 

20:15:04	50.83 , 
20:15:04	0.26 , 31.58 

20:16:04	50.83 , 0.26 , 31.04 

20:17:04	51.32 , 0.26 , 31.04 

20:18:04	51.32 , 0.
20:18:04	26 , 31.58 

20:19:04	51.81 , 0.26 , 31.04 

20:20:04	51.32 , 0.27 , 32.12 

20:21:05	51.32 , 0.26 , 31.04 

20:22:05	51.32 , 0.27 , 32.
20:22:05	12 

20:23:05	51.
20:23:05	32 , 0.26 , 31.58 

20:24:05	52.30 , 0.27 , 32.12 

20:25:05	51.81 , 0.26 , 31.58 

20:26:05	52.
20:26:05	30 , 0.27 , 32.12 

20:27:05	52.30 , 0.26 , 31.58 

20:28:05	52.79 , 0.26 , 31.58 

20:29:05	52.30 , 0.26 , 31.58 

20:30:05	53.76 , 0.27 , 32.
20:30:05	12 

20:31:05	53.27 , 
20:31:06	0.26 , 31.58 

20:32:06	52.79 , 0.27 , 32.12 

20:33:06	51.81 , 0.27 , 32.12 

20:34:06	52.30 , 0.27 , 32.
20:34:06	12 

20:35:06	52.79 , 0.27 , 32.12 

20:36:06	53.76 , 0.27 , 32.12 

20:37:06	54.74 , 0.27 , 32.66 

20:38:06	54.25 , 0.26 , 31.58 

20:39:06	54.74 , 0.27 
20:39:06	, 32.12 

20:40:06	54.2
20:40:06	5 , 0.27 , 32.12 

20:41:06	53.76 , 0.27 , 32.66 

20:42:06	54.25 , 0.27 , 32.66 

20:43:07	54.25 , 0.27 , 32.12 

20:44:07	54.25 , 
20:44:07	0.27 , 32.12 

20:45:07	54.25 , 0.27 ,
20:45:07	 32.12 

20:46:07	53.76 , 0.27 , 32.12 

20:47:07	54.74 , 0.27 , 32.12 

20:48:07	56.70 , 0.27 , 32.12 

20:49:07	54.74 , 
20:49:07	0.26 , 31.58 

20:50:07	54.25 , 0.27 , 32.12 

20:51:07	54.74 , 
20:51:07	0.27 , 32.12 

20:52:07	54.74 , 0.27 , 32.12 

20:53:07	54.74 , 0.26 , 31.58 

20:54:08	54.74 , 0.27 , 32.12 

20:55:08	54.74 , 
20:55:08	0.27 , 32.66 

20:56:08	54.74 , 0.27 , 32.12 

20:57:08	55.72 , 0.27 , 32.12 

20:58:08	55.72 , 0.27 , 32.66 

20:59:08	53.76
20:59:08	 , 0.27 , 32.66 

21:00:08	54.25 , 0.27 , 32.66 

21:01:08	54.74 , 
21:01:08	0.27 , 32.12 

21:02:08	5
21:02:08	4.25 , 0.27 , 32.12 

21:03:08	55.23 , 0.26 , 31.58 

21:04:09	53.76 , 0.27 , 32.66 

21:05:09	55.23 , 
21:05:09	0.27 , 32.66 

21:06:09	55.72 , 0.
21:06:09	27 , 32.12 

21:07:09	55.23 
21:07:09	, 0.27 , 32.12 

21:08:09	55.23 , 0.27 , 32.12 

21:09:09	55.72 , 0.27 , 32.12 

21:10:09	55.23 , 0.27 , 32
21:10:09	.12 

21:11:09	54.25 , 
21:11:09	0.27 , 32.12 

21:12:09	55.23 , 0.27 , 32.12 

21:13:09	54.25 , 0.26 , 31.58 

21:14:09	54.25 , 0.27 , 32.12 

21:15:10	54.74 , 0.27 , 32.12 

21:16:10	53.76 , 0.27 , 32.12 

21:17:10	53.76 , 0.27 , 32.66 

21:18:10	53.27 , 0.27 , 32.12 

21:19:10	54.25 , 0.28 , 33.18 

21:20:10	53.76 , 0.27 , 32.66 

21:21:10	53.27 , 0.27 , 32.12 

21:22:10	53.27 , 0.27 , 32.12 

21:23:10	53.27 , 0.27 , 
21:23:10	32.66 

21:24:10	52.79 , 0.27 , 32.66 

21:25:10	52.79 , 0.27 , 32.12 

21:26:10	51.81 , 0.27 , 32.66 

21:27:11	53.76 , 0.27 , 32.66 

21:28:11	53.27 , 0.27 , 32.66 

21:29:11	53.27 , 0.27 , 32.12 

21:30:11	53.27 , 0.27 , 32.66 

21:31:11	53.27 , 0.27 , 32.66 

21:32:11	52.79 , 0.
21:32:11	27 , 32.12 

21:33:11	53
21:33:11	.76 , 0.27 , 32.12 

21:34:11	54.74 , 0.27 , 32.12 

21:35:11	53.27 , 0.27 , 32.66 

21:36:11	52.79 , 0.27 
21:36:11	, 32.66 

21:37:12	53.27 , 0.27 , 32.66 

21:38:12	54.74 , 0.27 , 32.66 

21:39:12	53.27 , 0.28 , 33.18 

21:40:12	52.7
21:40:12	9 , 0.27 , 32.66 

21:41:12	53.76 , 0.27 , 32.66 

21:42:12	54.25 , 0.27 , 32.12 

21:43:12	53.76 , 0.27 , 32.66 

21:44:12	53.76 , 
21:44:12	0.27 , 32.66 

21:45:12	54.25 , 0.27 , 32.12
21:45:12	 

21:46:12	54.74 , 0.28 , 33.1
21:46:12	8 

21:47:12	54.74 , 0.27 , 32.12 

21:48:13	54.74 , 0.27 , 32.12 

21:49:13	54.74 , 0.27 , 32.66 

21:50:13	53.76 , 
21:50:13	0.28 , 33.69 

21:51:13	54.25 , 0.28 , 33.18 

21:52:13	53.76 , 0.27 , 32.66 

21:53:13	54.25 , 0.28 , 33.18 

21:54:13	54.25 , 0.27 , 32.66 

21:55:13	54.74 , 0.28 , 33.18 

21:56:13	54.74 , 0.28 , 33.18 

21:57:13	55.23 , 0.28 , 33.18 

21:58:13	54.74 , 0.28 , 33.18 

21:59:14	53.76 , 0.28 , 33.18 

22:00:14	54.74 , 0.28 , 33.69 

22:01:14	55.23 , 0.27 , 32.66 

22:02:14	54.25 , 0.28 , 33.18 

22:03:14	52.79 , 0.28 , 33.18 

22:04:14	53.76 , 0.27 , 32.66 

22:05:14	53.76 , 0.27 , 32.66 

22:06:14	5
22:06:14	3.76 , 0.28 , 33.18 

22:07:14	53.76 , 0.27 , 32.66 

22:08:14	54.74 , 0.28 , 33.18 

22:09:14	54.25 , 0.28 , 33.18 

22:10:15	54.25 , 0.27 , 32.66 

22:11:15	54.25 , 0.28 , 33.69 

22:12:15	53.76 , 0.28 , 34.20 

22:13:15	54.74 , 0.28 ,
22:13:15	 33.18 

22:14:15	54.25 
22:14:15	, 0.28 , 33.69 

22:15:15	5
22:15:15	4.25 , 0.28 , 33.69 

22:16:15	54.74 , 0.28 , 33.18 

22:17:15	55.23 , 0.28 , 33.69 

22:18:15	53.76 , 0.28 , 33.18 

22:19:15	53.76 , 0.28 , 33.18 

22:20:15	54.25 , 0.28 , 33.69 
22:20:16	

22:21:16	54.25 , 0.28 , 33.18 

22:22:16	55.23 , 0.27 , 32.66 

22:23:16	54.74 , 0.28 , 33.69 

22:24:16	53.27 , 0.28 , 3
22:24:16	3.18 

22:25:16	55.23 , 0.28 , 33.18 

22:26:16	53.76 , 0.28 , 33.18 

22:27:16	53.76 , 0.28 , 33.18 

22:28:16	54.74 , 0.28 , 34.20 

22:29:16	54.74 , 0.28 , 33.
22:29:16	18 

22:30:16	54.74 , 0
22:30:16	.28 , 33.69 

22:31:16	55.23 , 0.28 , 
22:31:17	33.18 

22:32:17	54.74 , 
22:32:17	0.28 , 33.69 

22:33:17	54.74 , 
22:33:17	0.28 , 34.20 

22:34:17	55.23 , 0.28 , 33.69 

22:35:17	54.74 , 0.28 , 34.20 

22:36:17	55.23 , 0.28 , 34.20 

22:37:17	54.74 , 0.28 , 34.20 

22:38:17	53.76 , 0.28 , 33.69 

22:39:17	54.74 , 0.28 , 34.20 

22:40:17	55.23 , 0.28 , 34.20 

22:41:17	54.25 , 0.28 , 33.69 

22:42:17	55.23 , 0.28 , 34.20 
22:42:18	

22:43:18	54.74 , 0.28 , 3
22:43:18	4.20 

22:44:18	55.23 , 0.28 , 34.20 

